double,hit,stand,player_total,dealer_card_up,best_action,split
0.053782857142857146,0.09081714285714286,-0.21247714285714286,soft_14,4,hit,
0.128,0.13095142857142858,-0.16570857142857143,soft_14,5,hit,
0.18020571428571427,0.16397714285714285,-0.15343428571428572,soft_14,6,double,
-0.18033714285714286,0.07922857142857143,-0.47349714285714284,soft_14,7,hit,
-0.3130257142857143,0.014565714285714286,-0.5103342857142857,soft_14,8,hit,
-0.45606857142857143,-0.07456571428571429,-0.5413257142857143,soft_14,9,hit,
-0.47199714285714284,-0.1279057142857143,-0.49798,soft_14,10,hit,
-0.43226,-0.06600142857142857,-0.46020285714285714,soft_14,11,hit,
-0.07398571428571428,0.04237428571428571,-0.29387714285714284,soft_13,2,hit,
-0.010582857142857142,0.07859142857142858,-0.25234,soft_13,3,hit,
0.060122857142857145,0.11533,-0.21190285714285714,soft_13,4,hit,
0.12255142857142858,0.15695285714285714,-0.1677942857142857,soft_13,5,hit,
0.17946857142857142,0.19128571428571428,-0.15375142857142857,soft_13,6,hit,
-0.1839,0.12373142857142858,-0.47465142857142856,soft_13,7,hit,
-0.3159457142857143,0.05455142857142857,-0.5105,soft_13,8,hit,
-0.4584142857142857,-0.037065714285714285,-0.5425685714285714,soft_13,9,hit,
-0.47292,-0.09738285714285715,-0.49704,soft_13,10,hit,
-0.4314,-0.04049714285714286,-0.46130571428571426,soft_13,11,hit,
0.05782285714285714,0.09256571428571428,-0.29262,9,2,hit,
0.12788857142857143,0.12331428571428571,-0.2529542857142857,9,3,double,
0.18207428571428572,0.14754285714285714,-0.21180285714285715,9,4,double,
0.24223142857142857,0.17972285714285716,-0.16731428571428572,9,5,double,
0.3157542857142857,0.22348142857142858,-0.15255142857142856,9,6,double,
0.10696,0.18622,-0.4740971428571429,9,7,hit,
-0.029114285714285714,0.10476571428571428,-0.5084371428571428,9,8,hit,
-0.30144,-0.044707142857142855,-0.5408542857142857,9,9,hit,
-0.4300771428571429,-0.13409857142857143,-0.4974642857142857,9,10,hit,
-0.2958657142857143,-0.04634571428571429,-0.4618042857142857,9,11,hit,
-0.20608,0.010215714285714286,-0.2932057142857143,8,2,hit,
-0.13339714285714285,0.04358142857142857,-0.2506114285714286,8,3,hit,
-0.06581142857142858,0.07634285714285714,-0.21348285714285714,8,4,hit,
0.004094285714285714,0.11374,-0.1668,8,5,hit,
0.0844,0.16497571428571428,-0.15503714285714285,8,6,hit,
-0.18832285714285715,0.10608571428571428,-0.4746114285714286,8,7,hit,
-0.4511085714285714,-0.043712857142857144,-0.5097542857142857,8,8,hit,
-0.7182571428571428,-0.2028957142857143,-0.5428914285714286,8,9,hit,
-0.6855628571428571,-0.22381571428571428,-0.49899571428571426,8,10,hit,
-0.5564428571428571,-0.13578857142857143,-0.4611585714285714,8,11,hit,
-0.4380057142857143,-0.07572571428571429,-0.29427714285714285,7,2,hit,
-0.36116857142857145,-0.035365714285714285,-0.2526514285714286,7,3,hit,
-0.28224,0.0037914285714285715,-0.21182285714285715,7,4,hit,
-0.20204857142857144,0.05369,-0.16757142857142857,7,5,hit,
-0.1389142857142857,0.09684142857142858,-0.15288857142857143,7,6,hit,
-0.5891114285714286,-0.04199428571428571,-0.4764514285714286,7,7,hit,
-0.8454285714285714,-0.1952657142857143,-0.5109085714285714,7,8,hit,
-0.9547342857142858,-0.28007,-0.54382,7,9,hit,
